"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HW17logic"
"750","4","1","0","0","1","0","0","0","0","0","0","0",32.050453,7.493988095,1457,9.283315972,0.145135598,0.087877855,0.01114002,0.303927,"0"
"751","4","1","0","0","1","0","0","0","0","0","0","0",25.931338,7.493988095,1206,7.6840625,0.120132829,0.07273898,0.009220909,0.206221,"0"
"752","4","1","0","0","1","0","0","0","0","0","0","0",55.33886,7.493988095,2547,16.22828125,0.253713362,0.153620383,0.019474008,0.515281,"0"
"753","4","1","0","0","1","0","0","0","0","0","0","0",48.10141,7.493988095,2089,13.31012153,0.208090779,0.125996459,0.015972204,0.545372,"0"
"754","4","1","0","0","1","0","0","0","0","0","0","0",46.187111,7.493988095,1781,11.34769097,0.177410089,0.107419671,0.013617279,0.294287,"0"
"755","4","1","0","0","1","0","0","0","0","0","0","0",63.651822,7.493988095,3244,20.66923611,0.323143363,0.195659412,0.024803174,0.461285,"0"
"756","4","1","0","0","1","0","0","0","0","0","0","0",52.893671,7.493988095,2589,16.49588542,0.257897092,0.156153581,0.019795135,1.699598,"0"
"757","4","1","0","0","1","0","0","0","0","0","0","0",36.446172,7.493988095,1923,12.25244792,0.191555082,0.115984294,0.014702991,0.329004,"0"
"758","4","1","0","0","1","0","0","0","0","0","0","0",32.862669,7.493988095,1436,9.149513889,0.143043733,0.086611256,0.010979457,0.225111,"0"
"759","4","1","0","0","1","0","0","0","0","0","0","0",47.469064,7.493988095,2120,13.50763889,0.21117877,0.1278662,0.016209226,0.500157,"0"
"760","4","1","0","0","1","0","0","0","0","0","0","0",51.6502839,7.493988095,2348,14.96034722,0.233890449,0.141617848,0.017952482,0.489787643,"0"
"761","4","1","0","0","1","0","0","0","0","0","0","0",71.3821002,7.493988095,3245,20.67560764,0.323242976,0.195719726,0.02481082,0.676899873,"0"
"762","4","1","0","0","1","0","0","0","0","0","0","0",49.670503,7.493988095,2258,14.38690972,0.224925313,0.136189566,0.017264355,0.471013841,"0"
"763","4","1","0","0","1","0","0","0","0","0","0","0",58.806049,7.493988095,2803,17.85939236,0.279214195,0.16906083,0.021431349,0.798393,"0"
"764","4","1","0","0","1","0","0","0","0","0","0","0",77.03547454,7.493988095,3502,22.31309028,0.348843421,0.211220487,0.026775806,0.730509509,"0"
"765","4","1","0","0","1","0","0","0","0","0","0","0",49.16455899,7.493988095,2235,14.24036458,0.222634222,0.134802338,0.0170885,0.466216091,"0"
"766","4","1","0","0","1","0","0","0","0","0","0","0",65.110892,7.493988095,2180,13.88993056,0.217155528,0.131485055,0.016667977,0.597757,"0"
"767","4","1","0","0","1","0","0","0","0","0","0","0",52.86015001,7.493988095,2403,15.31078125,0.239369144,0.144935132,0.018373004,0.501260522,"0"
"768","4","1","0","0","1","0","0","0","0","0","0","0",67.080005,7.493988095,2947,18.77689236,0.293558413,0.177746081,0.022532353,0.638797,"0"
"769","1","1","1","1","1","0","0","0","0","1","1","1",47.38421,7.493988095,2961,18.86609375,0.29495299,0.178590481,0.022639395,3.463858,"0"
"770","1","1","1","1","1","0","0","0","0","1","1","1",52.24645,7.493988095,4469,28.47435764,0.445168832,0.269544363,0.034169354,0.367267,"1"
"771","1","1","1","1","1","0","0","0","0","1","1","1",82.895525,7.493988095,5070,32.30364583,0.505036021,0.305793224,0.038764516,0.412654,"0"
"772","1","1","1","1","1","0","0","0","0","1","1","1",68.67532,7.493988095,5919,37.71307292,0.589607141,0.357000018,0.045255852,0.66966,"0"
"773","1","1","1","1","1","0","0","0","0","1","1","1",32.95827,7.493988095,2966,18.89795139,0.295451053,0.178892052,0.022677624,0.263931,"0"
"774","1","1","1","1","1","0","0","0","0","1","1","1",56.11141,7.493988095,4919,31.34154514,0.489994514,0.296685773,0.037609991,4.054304,"0"
"775","1","1","1","1","1","0","0","0","0","1","1","1",48.90612,7.493988095,4204,26.78590278,0.418771485,0.253561087,0.0321432,0.461896,"0"
"776","1","1","1","1","1","0","0","0","0","1","1","1",44.33686,7.493988095,3824,24.36472222,0.380918687,0.230641674,0.029237773,2.747034,"1"
"777","1","1","1","1","1","0","0","0","0","1","1","1",45.30531,7.493988095,3817,24.32012153,0.380221399,0.230219475,0.029184252,2.313501,"0"
"778","1","1","1","1","1","0","0","0","0","1","1","1",78.96639928,7.493988095,6788,43.24993056,0.676170515,0.409413097,0.051900106,0.767976361,"0"
"779","1","1","1","1","1","0","0","0","0","1","1","1",74.17350645,7.493988095,6376,40.62486111,0.635130112,0.384563628,0.048750011,0.721363771,"0"
"780","1","1","1","1","1","0","0","0","0","1","1","1",66.35597252,7.493988095,5704,36.34319444,0.568190427,0.344032456,0.043611992,0.645335469,"0"
"781","1","1","1","1","1","0","0","0","0","1","1","1",69.66271,7.493988095,6104,38.89180556,0.608035477,0.368158154,0.046670337,0.723394,"0"
"782","1","1","1","1","1","0","0","0","0","1","1","1",111.5510906,7.493988095,9589,61.09657986,0.955185484,0.578353299,0.073316163,1.08487409,"0"
"783","1","1","1","1","1","0","0","0","0","1","1","1",77.23689,7.493988095,6638,42.29420139,0.661228621,0.400365961,0.050753227,0.538241,"1"
"784","2","1","1","1","1","0","0","0","0","1","1","1",6.735211,7.451333333,282,1.796770833,0.013332,0.017008617,0.002156133,2.575887,"0"
"785","2","1","1","1","1","0","0","0","0","1","1","1",50.76297849,7.451333333,2103,13.39932292,0.157825944,0.126840858,0.016079246,5.724207373,"0"
"786","2","1","1","1","1","0","0","0","0","1","1","1",34.092128,7.132666667,1374,8.754479167,0.10478,0.082871773,0.010505413,1.258009,"1"
"787","2","1","1","1","1","0","0","0","0","1","1","1",49.587364,7.564285714,2103,13.39932292,0.134713,0.126840858,0.016079246,6.004958,"0"
"788","2","1","1","1","1","0","0","0","0","1","1","1",40.286026,7.637333333,1712,10.90805556,0.198853,0.103257988,0.013089714,5.587681,"0"
"789","2","1","1","1","1","0","0","0","0","1","1","1",74.522107,7.523225806,2808,17.89125,0.123717,0.169362401,0.021469578,15.418296,"0"
"790","2","1","1","1","1","0","0","0","0","1","1","1",52.548054,7.480645161,2214,14.1065625,0.056887,0.133535739,0.016927937,6.026341,"1"
"791","2","1","1","1","1","0","0","0","0","1","1","1",33.11783475,7.451333333,1372,8.741736111,0.102965856,0.082751145,0.010490122,3.734480511,"1"
"792","2","1","1","1","1","0","0","0","0","1","1","1",73.572714,7.384333333,2249,14.32956597,0.081893,0.135646738,0.017195542,1.610355,"0"
"793","2","1","1","1","1","0","0","0","0","1","1","1",77.29104,7.017983871,3202,20.40163194,0.501984,0.193126214,0.024482048,5.982429,"1"
"794","2","1","1","1","1","0","0","0","0","1","1","1",23.820166,6.625517241,1041,6.632760417,0.083183,0.062787129,0.007959341,1.951249,"1"
"795","2","1","1","1","1","0","0","0","0","1","1","1",47587.72144,7.0996,1811,11.53883681,49.005319,0.109229098,0.013846655,2166.53382,"1"
"796","2","1","1","1","1","0","0","0","0","1","1","1",40.359833,7.101,1634,10.41107639,0.24067,0.098553477,0.012493337,1.38337,"1"
"797","2","1","1","1","1","0","0","0","0","1","1","1",28.00050169,7.451333333,1160,7.390972222,0.08705568,0.069964525,0.008869199,3.157432502,"1"
"798","2","1","1","1","1","0","0","0","0","1","1","1",48.85604777,7.451333333,2024,12.89597222,0.151897152,0.122076033,0.015475223,5.509175332,"1"
"799","2","1","1","1","1","0","0","0","0","1","1","1",97.76037227,7.451333333,4050,25.8046875,0.3039444,0.244272694,0.030965738,11.02379451,"1"
"800","2","1","1","1","1","0","0","0","0","1","1","1",24.106553,7.7,1125,7.16796875,0.084429,0.067853526,0.008601594,3.547232,"0"
"801","5","1","1","1","1","0","0","0","0","1","1","0",55.638334,7.493988095,4351,27.72251736,0.433414542,0.262427282,0.033267142,3.107473,"0"
"802","5","1","1","1","1","0","0","0","0","1","1","0",112.524058,7.493988095,5963,37.99342014,0.593990097,0.359653845,0.04559227,28.568985,"0"
"803","5","1","1","1","1","0","0","0","0","1","1","0",92.815099,7.493988095,6568,41.84819444,0.654255737,0.396143964,0.050218016,37.015793,"0"
"804","5","1","1","1","1","0","0","0","0","1","1","0",105.841886,7.493988095,5781,36.83380208,0.575860599,0.348676652,0.044200723,36.779771,"0"
"805","5","1","1","1","1","0","0","0","0","1","1","0",266.530829,7.493988095,9209,58.67539931,0.917332685,0.555433886,0.070410736,54.048969,"0"
"806","5","1","1","1","1","0","0","0","0","1","1","0",136.0749731,7.493988095,7320,46.63958333,0.729164432,0.441500276,0.055967704,36.38533158,"0"
"807","5","1","1","1","1","0","0","0","0","1","1","0",10735.61017,7.493988095,938085,5977.034635,93.44511155,56.57988886,7.172467688,1111.107441,"0"
"808","5","1","1","1","1","0","0","0","0","1","1","0",73.0566454,7.493988095,3930,25.04010417,0.391477626,0.237034984,0.030048234,19.53474769,"0"
"809","5","1","1","1","1","0","0","0","0","1","1","0",109.487974,7.493988095,7724,49.21368056,0.769407934,0.465867231,0.059056632,31.689955,"0"
"810","5","1","1","1","1","0","0","0","0","1","1","0",234.746339,7.493988095,7917,50.44338542,0.788633171,0.477507881,0.060532283,40.774966,"0"
"811","5","1","1","1","1","0","0","0","0","1","1","0",193.818818,7.493988095,8004,50.99770833,0.79729947,0.48275522,0.061197473,34.688949,"0"
"812","5","1","1","1","1","0","0","0","0","1","1","0",158.7169563,7.493988095,8538,54.40010417,0.850492613,0.514963027,0.065280363,42.43961216,"0"
"813","5","1","1","1","1","0","0","0","0","1","1","0",207.1425444,7.493988095,11143,70.99793403,1.109983507,0.672081636,0.085197831,55.38821719,"0"
"814","5","1","1","1","1","0","0","0","0","1","1","0",196.284341,7.493988095,6622,42.19225694,0.659634818,0.399400933,0.050630893,40.031993,"0"
"815","2","0","0","1","0","0","0","0","0","0","0","0",2.9,7.983870968,401,2.554982639,0.039944664,0.024186012,0.00306599,0.03,"0"
"816","2","0","0","1","0","0","0","0","0","0","0","0",19.2,7.653225806,1124,7.161597222,0.111964593,0.067793212,0.008593948,1.1,"0"
"817","2","0","0","1","0","0","0","0","0","0","0","0",6.755066079,7.217741935,697,4.440954861,0.069430001,0.042039029,0.005329165,0.239589624,"0"
"818","2","0","0","1","0","0","0","0","0","0","0","0",5.4,7.759677419,528,3.364166667,0.052595467,0.031845922,0.004037015,0.24,"0"
"819","2","0","0","1","0","0","0","0","0","0","0","0",4.4,8.044193548,454,2.892673611,0.045224133,0.027382667,0.003471221,0.05,"0"
"820","2","0","0","1","0","0","0","0","0","0","0","0",4.3,8.067333333,446,2.841701389,0.044427232,0.026900153,0.003410054,0.15330986,"0"
"821","2","0","0","1","0","0","0","0","0","0","0","0",10.6,8.300333333,532,3.389652778,0.052993918,0.032087179,0.004067598,0.62,"0"
"822","2","0","0","1","0","0","0","0","0","0","0","0",1.6,7.747956357,321,2.045260417,0.031975653,0.019360873,0.002454321,0.07,"0"
"823","2","0","0","1","0","0","0","0","0","0","0","0",12.88017621,7.715806452,1329,8.467760417,0.132385182,0.080157632,0.01016135,0.456835884,"0"
"824","2","0","0","1","0","0","0","0","0","0","0","0",17.59030837,6.965666667,1815,11.56432292,0.180796919,0.109470355,0.013877238,0.623895507,"0"
"825","2","0","0","1","0","0","0","0","0","0","0","0",17.39647577,6.79483871,1795,11.43689236,0.178804666,0.10826407,0.013724321,0.617020625,"0"
"826","2","0","0","1","0","0","0","0","0","0","0","0",25.5,7.793225806,269,1.713940972,0.026795797,0.016224532,0.002056737,0.12,"0"
"827","2","0","0","1","0","0","0","0","0","0","0","0",3.9,7.699354839,418,2.663298611,0.041638078,0.025211355,0.00319597,0.06,"0"
"828","2","0","0","1","0","0","0","0","0","0","0","0",10.52511013,6.905,1086,6.919479167,0.108179313,0.06550127,0.008303405,0.373306072,"0"
"829","2","0","0","1","0","0","0","0","0","0","0","0",10.11806167,7.64516129,1044,6.651875,0.103995583,0.062968072,0.007982279,0.358868821,"0"
"830","2","0","0","1","0","0","0","0","0","0","0","0",7.7,8.124516129,371,2.363836806,0.036956285,0.022376585,0.002836614,3.11,"0"
"831","2","0","0","1","0","0","0","0","0","0","0","0",4.6,7.594333333,762,4.855104167,0.075904822,0.045959455,0.005826146,0.19,"0"
"832","2","0","0","1","0","0","0","0","0","0","0","0",4,8.028333333,388,2.472152778,0.038649699,0.023401927,0.002966594,0.17,"0"
"833","5","1","1","1","1","0","1","0","1","1","1","1",3310.612,7.545,120103.526,765.2429521,11.96382778,9.725,0.918294887,239.5232121,"1"
"834","5","1","1","1","1","0","1","0","1","1","1","1",6502.115,7.206521739,221427.176,1410.829403,22.05694277,9.172,1.69300145,441.5936003,"1"
"835","5","1","1","1","1","0","1","0","1","1","1","1",4098.494,6.934,126381.084,805.2405873,12.58915183,11.942,0.966292224,252.0425853,"1"
"836","5","1","1","1","1","0","1","0","1","1","1","1",5203.264,6.824193548,168007.67,1070.465536,16.73568543,27.314,1.284563322,335.0587457,"1"
"837","5","1","1","1","1","0","1","0","1","1","1","1",5791.453,7.039677419,151277.942,963.8716096,15.06919327,17.354,1.156650145,301.6945447,"1"
"838","5","1","1","1","1","0","1","0","1","1","1","1",10745.436,7.463548387,234943.676,1496.950158,23.40335685,19.143,1.796346733,468.5496406,"1"
"839","5","1","1","1","1","0","1","0","1","1","1","1",8986.916,7.122333333,236509.887,1506.929315,23.55937124,14.359,1.808321764,471.673145,"1"
"840","5","1","1","1","1","0","1","0","1","1","1","1",5182.063,6.765483871,194857.6,1241.540611,19.4102775,29.53,1.48985416,388.6057289,"1"
"841","5","1","1","1","1","0","1","0","1","1","1","1",13777.207,7.192572464,144609.415,921.3829046,14.40492377,18.83,1.105663513,288.3954596,"1"
"842","5","1","1","1","1","0","1","0","1","1","1","1",4805.97,7.063225806,173237.753,1103.789155,17.25666774,13.634,1.324551811,345.4891329,"1"
"843","5","1","1","1","1","0","1","0","1","1","1","1",14181.3,7.522333333,136265.9,868.221967,13.57380432,19.12,1.041870155,271.7559356,"1"
"844","5","1","1","1","1","0","1","0","1","1","1","1",4814.066,7.062333333,167363.524,1066.361342,16.67152035,16.446,1.279638272,333.7741214,"1"
"845","5","1","1","1","1","0","1","0","1","1","1","1",16574.299,7.301666667,181841.779,1158.609946,18.11373737,24.743,1.390337,362.6481957,"1"
"846","5","1","1","1","1","0","1","0","1","1","1","1",17699.714,7.427240133,164782.039,1049.913339,16.41437185,24.463,1.259900596,328.6258497,"1"
"847","5","1","1","1","1","0","1","0","1","1","1","1",13848.129,7.375,140262.34,893.6853955,13.97190021,11.591,1.072426381,279.7260608,"1"
"848","5","1","1","1","1","0","1","0","1","1","1","1",15421.278,7.448709677,135216.178,861.5336341,13.46923875,12.908,1.033844127,269.6624684,"1"
"849","5","1","1","1","1","0","1","0","1","1","1","1",13813.688,7.891935484,148881.826,948.60469,14.83050986,17.88,1.138329774,296.9159556,"1"
"850","5","1","1","1","1","0","1","0","1","1","1","1",12627.944,7.451612903,133138.632,848.2964921,13.26228894,8.884,1.017959498,265.5192055,"1"
"851","5","1","1","1","1","0","1","0","1","1","1","1",12348.824,7.215096774,153578.007,978.5265377,15.29830878,22.996,1.174236122,306.2815787,"1"
"852","5","1","1","1","1","0","1","0","1","1","1","1",19177.267,7.299677419,264136.66,1682.954066,26.31134669,36.607,2.019552236,526.769391,"1"
"853","5","1","1","1","1","0","1","0","1","1","1","1",18879.501,7.352914419,181870.343,1158.791942,18.11658271,17.246,1.390555396,362.7051611,"1"
"854","4","1","1","1","1","0","0","0","0","1","1","0",1154.96,7.303548387,8249.29,52.56058038,0.821733451,0.497549701,0.063072926,66.83,"0"
"855","4","1","1","1","1","0","0","0","0","1","1","0",805.59,7.092,7316.57,46.61772899,0.728822761,0.441293398,0.055941479,117.07,"0"
"856","4","1","1","1","1","0","0","0","0","1","1","0",1005.65,7.121333333,10094.32,64.31624028,1.005521737,0.608831293,0.077179769,108.37,"0"
"857","4","1","1","1","1","0","0","0","0","1","1","0",430.56,6.897,6542.85,41.68795052,0.651750479,0.39462706,0.050025723,44.53,"0"
"858","4","1","1","1","1","0","0","0","0","1","1","0",712.13,7.318387097,7048.22,44.90792951,0.702091713,0.42510807,0.053889712,80.46,"0"
"859","4","1","1","1","1","0","0","0","0","1","1","0",1563.66,7.130666667,8418.13,53.63634913,0.838552047,0.507733158,0.064363853,93.53,"0"
"860","4","1","1","1","1","0","0","0","0","1","1","0",1652.95,7.489677419,8469.2,53.96174306,0.843639264,0.510813407,0.064754328,123.72,"0"
"861","4","1","1","1","1","0","0","0","0","1","1","0",799.35,7.063571429,6603.31,42.07317309,0.657773058,0.39827366,0.050487992,37.95,"0"
"862","4","1","1","1","1","0","0","0","0","1","1","0",858.28,7.057419355,7015.56,44.69983542,0.698838364,0.423138207,0.053639998,45.02,"0"
"863","4","1","1","1","1","0","0","0","0","1","1","0",1294.67,6.752307692,5621.89,35.8200283,0.560011234,0.339080053,0.042984191,45.58,"0"
"864","4","1","1","1","1","0","0","0","0","1","1","0",2154.91,7.066451613,11540.57,73.53106233,1.149586499,0.696060771,0.088237596,95.37,"0"
"865","4","1","1","1","1","0","0","0","0","1","1","0",1009.69,7.208064516,8976.76,57.19567569,0.894198649,0.541426505,0.068635061,109.68,"0"
"866","5","1","1","1","1","0","0","0","0","1","1","0",1970.604588,7.977333333,119274,176.2375502,2.648344142,4.536403125,0.911952447,42.445958,"1"
"867","5","1","1","1","1","0","0","0","0","1","1","0",2163.340178,7.700322581,143535,212.0852555,3.187032181,5.459132942,1.097448685,44.192423,"1"
"868","5","1","1","1","1","0","0","0","0","1","1","0",2804.570819,7.572,181360,267.9749325,4.026893485,6.897748636,1.386653384,76.674645,"1"
"869","5","1","1","1","1","0","0","0","0","1","1","0",2779.553337,7.782258065,173235,255.9695492,3.846487058,6.588726759,1.324530762,60.672872,"1"
"870","5","1","1","1","1","0","0","0","0","1","1","0",3079.365288,8.037333333,176363,260.5914371,3.915940757,6.707695427,1.348447016,84.986988,"1"
"871","5","1","1","1","1","0","0","0","0","1","1","0",3572.361699,7.988387097,201018,297.0213111,4.463377121,7.645410428,1.536955723,86.555161,"1"
"872","5","1","1","1","1","0","0","0","0","1","1","0",3483.759612,7.676100968,209827,310.0373631,4.658970993,7.980447194,1.604308114,98.505426,"1"
"873","5","1","1","1","1","0","0","0","0","1","1","0",3418.427971,8.014333333,198969,293.9937381,4.417881395,7.567479865,1.521289354,66.819993,"1"
"874","5","1","1","1","1","0","0","0","0","1","1","0",3360.96552,8.008507233,223201,329.7985935,4.955925523,8.489106712,1.706563862,59.366539,"1"
"875","5","1","1","1","1","0","0","0","0","1","1","0",3326.11396,7.690322581,215172,317.9350583,4.777650667,8.183736047,1.645175242,72.737814,"1"
"876","5","1","1","1","1","0","0","0","0","1","1","0",3806.216898,8.023548387,232890,344.1149208,5.171058799,8.857612924,1.780644611,57.021624,"1"
"877","5","1","1","1","1","0","0","0","0","1","1","0",3457.379058,7.994516129,208901,308.6691188,4.638410211,7.945228208,1.597228047,61.239308,"1"
"878","5","1","1","1","1","0","0","0","0","1","1","0",3542.868549,7.92483871,192409,284.3007763,4.272224022,7.317980356,1.471132504,61.632589,"1"
"879","5","1","1","1","1","0","0","0","0","1","1","0",23950.71,7.744516129,243652,360.0166975,5.410016825,9.26692904,1.862929369,357.16,"1"
"880","5","1","1","1","1","0","0","0","0","1","1","0",2204.268411,7.7368,114610,169.3460907,2.031184,5.376013,0.87629215,36.200394,"1"
"881","5","1","1","1","1","0","0","0","0","1","1","0",3694.552277,7.903077968,205623,303.825593,4.565625932,7.82055452,1.572164914,58.469872,"1"
"882","5","1","1","1","1","0","0","0","0","1","1","0",3083.77779,7.393,200019,295.5452031,3.206366,7.607415,1.529317508,461.360258,"1"
"883","5","1","1","1","1","0","0","0","0","1","1","0",3312.061071,7.750107516,179527,265.266518,3.440411,8.644776,1.372638521,56.841991,"1"
"884","5","1","1","1","1","0","0","0","0","1","1","0",3358.229943,7.540940154,144574,213.620467,3.210102,5.290561,1.105392735,39.806858,"1"
"885","5","1","1","1","1","0","0","0","0","1","1","0",3816.521051,7.940537645,229189,338.6463763,5.088882284,8.716851081,1.752347279,53.993791,"1"
"886","5","1","1","1","1","0","0","0","0","1","1","0",3253.688899,7.504516129,163841,242.0891096,4.367908,3.224042,1.252705542,201.485243,"1"
"887","5","1","1","1","1","0","0","0","0","1","1","0",2955.568011,7.774666667,149744,221.2595848,4.324377,3.306228,1.144921837,67.2603,"1"
"888","5","1","1","1","1","0","0","0","0","1","1","0",3775.078002,7.676451613,157495,232.7123511,3.509229,6.547484,1.204184907,149.654067,"1"
"889","5","1","1","1","1","0","0","0","0","1","1","1",22914.8,7.092903226,153428,977.5707639,15.28336619,9.253894037,177.1358777,2838.99,"1"
"890","5","1","1","1","1","0","0","0","0","1","1","1",35858.6,7.047741935,222546,1417.958021,22.16839177,13.42269405,256.9340736,4371.56,"1"
"891","5","1","1","1","1","0","0","0","0","1","1","1",35622.5,7.06,166343,1059.859045,16.56986328,10.03285252,192.0465189,3227.86,"1"
"892","5","1","1","1","1","0","0","0","0","1","1","1",32004.8,7.050666667,182183,1160.784045,18.14772729,10.98823016,210.3341346,3828.88,"1"
"893","5","1","1","1","1","0","0","0","0","1","1","1",36911.2,7.048333333,194427,1238.797031,19.3673843,11.72671778,224.4700921,3500.76,"1"
"894","5","1","1","1","1","0","0","0","0","1","1","1",46075.7,7.170322581,259758,1655.055313,25.87517686,15.66710775,299.8961162,4526.72,"1"
"895","5","1","1","1","1","0","0","0","0","1","1","1",36927.456,7.257857143,225078,1434.090729,22.42061094,13.57540972,259.8573212,4172.8371,"1"
"896","5","1","1","1","1","0","0","0","0","1","1","1",42286,7.110333333,224590,1430.981424,22.37199998,13.54597637,259.2939149,4333.91,"1"
"897","5","1","1","1","1","0","0","0","0","1","1","1",11810.8,7.201111111,62874,400.6034375,6.263044334,3.792197863,72.58936553,1274.9,"1"
"898","5","1","1","1","1","0","0","0","0","1","1","1",47511.5,7.041333333,261820,1668.193403,26.0805781,15.79147572,302.2767389,4926.4,"1"
"899","5","1","1","1","1","0","0","0","0","1","1","1",40540.6,7.206451613,262550,1672.844618,26.15329532,15.83550512,303.1195394,4486.604,"1"
"900","5","1","1","1","1","0","0","0","0","1","1","1",75624.4,7.110333333,28853,183.837691,2.874123138,1.740246921,33.3114,8427.2,"1"
"901","5","1","1","1","1","0","0","0","0","1","1","1",46229.5,7.266451613,305570,1946.947743,30.43863055,18.43022395,352.7870411,5988.5,"1"
"902","5","1","1","1","1","0","0","0","0","1","1","1",50071.7,7.09375,330343,2104.789601,32.90633416,19.92438875,381.3879947,6553.53,"1"
"903","5","1","1","1","1","0","0","0","0","1","1","1",33979.7,7.261111111,207963,1325.042031,20.71574083,12.54313141,240.097691,3578.6,"1"
"904","4","1","1","1","1","0","0","0","0","1","0","0",187.6375,7.631,10971.32,69.90407014,1.092882011,0.04083,0.08388519,21.88017201,"0"
"905","4","1","1","1","1","0","0","0","0","1","0","0",486.7611,7.341333333,12955.72,82.54772986,1.290553309,0.108838,0.099057637,25.83767332,"1"
"906","4","1","1","1","1","0","0","0","0","1","0","0",258.0559,7.687741935,12535.23,79.86856615,1.248667195,0.056532,0.095842628,24.99908749,"1"
"907","4","1","1","1","1","0","0","0","0","1","0","0",351.0654,7.706071429,15425,98.28081597,1.536524777,0.142997,0.117937409,30.76217385,"0"
"908","4","1","1","1","1","0","0","0","0","1","0","0",727.2746,7.419642857,18103.21,115.3451054,1.803308312,0.162495,0.138414631,36.10334479,"0"
"909","4","1","1","1","1","0","0","0","0","1","0","0",2463.18,7.482857143,16996.3,108.2923976,1.693046099,3.42908,0.12995135,33.89582726,"0"
"910","4","1","1","1","1","0","0","0","0","1","0","0",475.1458,7.362580645,12163.26,77.49854896,1.211614286,0.058599,0.092998597,24.2572654,"0"
"911","4","1","1","1","1","0","0","0","0","1","0","0",957.843,7.456333333,18686.4,119.0609167,1.8614014,0.713598,0.14287362,37.26640425,"1"
"912","4","1","1","1","1","0","0","0","0","1","0","0",294.5797,7.428709677,16553.97,105.4740797,1.648984445,0.076405,0.126569357,33.01368578,"1"
"913","4","1","1","1","1","0","0","0","0","1","0","0",318.805,7.713333333,20110.6,128.1352465,2.003269704,0.183517,0.153762856,40.1066952,"1"
"914","4","1","1","1","1","0","0","0","0","1","0","0",210.8406,7.478064516,15343.9,97.76408507,1.528446193,0.053062,0.117317329,30.60043562,"1"
"915","4","1","1","1","1","0","0","0","0","1","0","0",281.6,7.39,1643.4,10.47096875,0.163703392,0.27494,0.012565208,3.277442886,"1"
"916","4","1","1","1","1","0","0","0","0","1","0","0",1184.621,7.4976,18264.2,116.3708576,1.819344949,0.822104,0.139645538,36.42440815,"1"
"917","4","1","1","1","1","0","0","0","0","1","0","0",1186.8269,7.505,15527.22,98.93211354,1.54670718,0.045947,0.118718969,30.96603184,"1"
"918","4","1","1","1","1","0","0","0","0","1","0","0",1057.739,7.381935484,17230.19,109.7826342,1.716344496,0.136011,0.131739641,34.36227555,"1"
"919","4","1","1","1","1","0","0","0","0","1","0","0",1319.30895,7.388154129,22683.011,144.5254347,2.259514322,0.43647,0.173431153,45.23687053,"1"
"920","4","1","1","1","1","0","0","0","0","1","0","0",1804.79,7.459032258,22564.4,143.7697014,2.247699169,1.224565,0.17252427,45.00032387,"1"
"921","4","1","1","1","1","0","0","0","0","1","1","1",553.484471,7.983548387,10830,51.630801,0.603763066,5.319986,0.000117,2.983865,"0"
"922","4","1","1","1","1","0","0","0","0","1","1","1",423.761496,7.519,8869,99.461089,0.494439024,1.539225,0.000244,4.889841,"0"
"923","4","1","1","1","1","0","0","0","0","1","1","1",405.262267,7.770555556,8479,56.82841435,0.472696864,1.739128312,0.00023327,3.698065653,"1"
"924","4","1","1","1","1","0","0","0","0","1","1","1",404.409606,7.810666667,10214,50.452457,0.569421603,2.602776,0.000108,2.096221,"0"
"925","4","1","1","1","1","0","0","0","0","1","1","1",691.968351,7.461666679,8458,92.770714,0.471526132,1.734821,6.7e-05,19.576446,"1"
"926","4","1","1","1","1","0","0","0","0","1","1","1",568.345548,7.87,10167,50.660981,0.566801394,2.796842,7.4e-05,1.191213,"1"
"927","4","1","1","1","1","0","0","0","0","1","1","1",478.145367,7.847096774,9113,48.254678,0.508041812,3.168277,0.000134,3.974581,"1"
"928","4","1","1","1","1","0","0","0","0","1","1","1",377.600945,7.736774194,8903,58.10117,0.496334495,1.712831,0.000365,1.966763,"1"
"929","4","1","1","1","1","0","0","0","0","1","1","1",417.5013,7.841290323,9760,53.998777,0.544111498,1.833959,0.000191,4.085038,"1"
"930","4","1","1","1","1","0","0","0","0","1","1","1",565.82153,7.930333333,9410,52.600348,0.524599303,2.754339,0.000336,1.181023,"1"
"931","4","1","1","1","1","0","0","0","0","1","1","1",960.717974,7.390013452,11504,140.949477,0.641337979,2.417743,0.000209,18.475253,"1"
"932","4","1","1","1","1","0","0","0","0","1","1","1",718.52036,7.768064516,13170,125.815499,1.611695,1.544325,0.040186,39.304976,"1"
"933","4","1","1","1","1","0","0","0","0","1","1","1",923.516202,7.770555556,12173,114.936143,0.28,2.560127,0.160348,4.742425,"1"
"934","4","1","1","1","1","0","0","0","0","1","1","1",798.850904,7.569354839,14116,96.693256,0.776169,1.749904,0.020663,27.40641,"1"
"935","4","1","1","1","1","0","0","0","0","1","1","1",955.63083,7.919333333,11480,134.83027,0.64,1.449907,0.050243,66.616632,"1"
"936","4","1","1","1","1","0","0","0","0","1","1","1",515.031568,7.770555556,13331,89.3477523,0.743191638,2.734322387,0.000366757,5.814236729,"1"
"937","4","1","1","1","1","0","0","0","0","1","1","1",382.673811,7.770555556,11788,79.00617388,0.657170732,2.417837544,0.000324306,5.141266414,"1"
