"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Fe","Cu","Cr","Zn","Ni","NH3N","HW17logic"
"143","2","0","1","0","0","0","0","0","0","1","0","1",24.656496,7.113,0.003466781,1060,4.861816548,0.076687325,0.646577926,0.01209,0.017736727,0.120040722,2.7e-05,4.049172,"1"
"144","2","0","1","0","0","0","0","0","0","1","0","1",6.28,7.424333333,0.001043305,319,1.463131584,0.023078544,0.194583357,0.003042697,0.005337751,0.036125463,4.85e-05,3.27,"1"
"145","2","0","1","0","0","0","0","0","0","1","0","1",28.389091,7.0049365,0.00310048,948,4.348115177,0.068584513,0.578260258,0.002316,0.015862657,0.107357174,0.000144179,3.065064,"1"
"146","2","0","1","0","0","0","0","0","0","1","0","1",22.682133,7.688064516,0.002753801,842,3.861933522,0.06091578,0.513602466,0.008075,0.014088985,0.095353102,0.000128058,4.145537,"1"
"147","2","0","1","0","0","0","0","0","0","1","0","1",8.5288,6.908387097,0.000830719,254,1.165001324,0.018376019,0.154934711,0.002422712,0.004250121,0.028764475,3.86e-05,1.33,"1"
"148","2","0","1","0","0","0","0","0","0","1","0","1",9.2552,7.407741935,0.001170856,358,1.64200974,0.025900059,0.218372545,0.003414688,0.005990328,0.040542055,5.44e-05,2.8,"1"
"149","2","0","1","0","0","0","0","0","0","1","0","1",7.236284,7.2,0.000948459,290,1.330119622,0.020980494,0.176893961,0.002766088,0.004852501,0.03284133,4.41e-05,3.26821,"1"
"150","2","0","1","0","0","0","0","0","0","1","0","1",32.405168,7.532833333,0.003335959,1020,4.678351772,0.073793463,0.622178759,0.009729,0.017067416,0.115510884,0.00015513,4.449632,"1"
"151","2","0","1","0","0","0","0","0","0","1","0","1",10.242405,7.124,0.001062928,325,1.4906513,0.023512623,0.198243232,0.003099926,0.005438147,0.036804938,4.5e-05,3.264022,"1"
"152","2","0","1","0","0","0","0","0","0","1","0","1",18.494566,7.192580645,0.003921387,1199,5.499356642,0.086743493,0.731365031,0.016199,0.020062581,0.135781911,0.000182353,3.768151,"1"
"153","2","0","1","0","0","0","0","0","0","1","0","1",35.167115,7.034516129,0.001625462,497,2.279549834,0.035956227,0.30315965,0.002578,0.008316182,0.056283244,7.56e-05,3.775087,"1"
"154","2","0","1","0","0","0","0","0","0","1","0","1",18.71,7.118148148,0.001118527,342,1.56862383,0.024742514,0.208612878,0.003262076,0.005722604,0.03873012,5.2e-05,1.1,"1"
"155","2","0","1","0","0","0","0","0","0","1","0","1",8.16,6.842666667,0.001180668,361,1.655769598,0.026117098,0.220202482,0.003443303,0.006040527,0.040881793,5.49e-05,2.54,"1"
"156","2","0","1","0","0","0","0","0","0","1","0","1",27.068756,7.153666667,0.004016233,1228,5.632368604,0.088841542,0.749054427,0.002497,0.020547831,0.139066044,0.000186764,3.868448,"1"
"157","2","0","1","0","0","0","0","0","0","1","0","1",20.32,6.688461538,0.001023682,313,1.435611867,0.022644465,0.190923482,0.002985468,0.005237354,0.035445987,4.76e-05,3.03,"1"
"158","2","0","1","0","0","0","0","0","0","1","0","1",30.544265,7.113548387,0.002868271,877,4.0224652,0.063447909,0.534951737,0.002004,0.014674631,0.099316711,0.000133381,3.096184,"1"
"159","2","0","1","0","0","0","0","0","0","1","0","1",19.911649,7.137827968,0.001154503,353,1.619076643,0.025538326,0.215322649,0.003366997,0.005906665,0.039975825,5.37e-05,4.321844,"1"
"160","2","0","1","0","0","0","0","0","0","1","0","1",10.76,6.743103448,0.001232997,377,1.729155508,0.027274643,0.229962149,0.003595915,0.006308251,0.042693729,7.2e-05,2.9,"1"
"161","2","0","1","0","0","0","0","0","0","1","0","1",7.75,6.755806452,0.001144692,350,1.605316785,0.025321286,0.213492711,0.003338382,0.005856466,0.039636087,5.8e-05,2.63,"1"
"162","2","0","1","0","0","0","0","0","0","1","0","1",17.191498,7.0426154,0.000948459,290,1.330119622,0.020980494,0.176893961,0.002766088,0.004852501,0.03284133,4.41e-05,4.036499,"1"
"163","2","1","0","1","1","0","0","0","0","0","0","1",23.741716,7.377209302,0.003800377,1162,5.329651725,0.084066671,0.708795802,0.012885,0.019443468,0.13159181,0.000176726,5.222008,"1"
"164","2","1","0","1","1","0","0","0","0","0","0","1",9.4294,6.691666667,0.001187209,363,1.664942837,0.026261791,0.221422441,0.003462379,0.006073992,0.041108285,5.52e-05,4.1768,"1"
"165","2","1","0","1","1","0","0","0","0","0","0","1",0.742802583,7.473833334,0.000104478,31.945,0.146519556,0.00231111,0.019485785,0.001196286,0.000534528,0.003617642,0.000484899,0.014854108,"1"
"166","2","1","0","1","1","0","0","0","0","0","0","1",0.226991354,7.473833334,3.19e-05,9.762,0.044774578,0.000706247,0.005954617,0.00036557,0.000163345,0.001105507,0.000148179,0.004539233,"0"
"167","2","1","0","1","1","0","0","0","0","0","0","1",0.009394029,7.473833334,1.32e-06,0.404,0.001852994,2.92e-05,0.000246432,1.51e-05,6.76e-06,4.58e-05,6.13e-06,0.000187856,"0"
"168","2","1","0","1","1","0","0","0","0","0","0","1",0.087592341,7.473833334,1.23e-05,3.767,0.017277795,0.000272529,0.002297792,0.000141068,6.3e-05,0.000426598,5.72e-05,0.001751618,"0"
"169","2","1","0","1","1","0","0","0","0","0","0","1",0.160768103,7.473833334,2.26e-05,6.914,0.031711886,0.000500204,0.004217396,0.000258918,0.00011569,0.000782983,0.000104949,0.003214941,"0"
"170","2","1","0","1","1","0","0","0","0","0","0","1",0.254894409,7.473833334,3.59e-05,10.962,0.050278522,0.000793063,0.006686592,0.000410508,0.000183425,0.001241402,0.000166394,0.005097221,"0"
"171","2","1","0","1","1","0","0","0","0","0","0","1",0.032809342,7.473833334,4.61e-06,1.411,0.00647172,0.000102081,0.000860681,5.28e-05,2.36e-05,0.00015979,2.14e-05,0.000656101,"1"
"172","2","1","0","1","1","0","0","0","0","0","0","1",0.058898699,7.473833334,8.28e-06,2.533,0.011617907,0.000183254,0.001545077,9.49e-05,4.24e-05,0.000286852,3.84e-05,0.00117782,"0"
"173","2","1","0","1","1","0","0","0","0","0","0","1",0.00739431,7.473833334,1.04e-06,0.318,0.001458545,2.3e-05,0.000193973,1.19e-05,5.32e-06,3.6e-05,4.83e-06,0.000147867,"1"
"174","2","1","0","1","1","0","0","0","0","0","0","1",0.136422687,7.473833334,1.92e-05,5.867,0.026909696,0.000424457,0.003578748,0.000219709,9.82e-05,0.000664414,8.91e-05,0.002728097,"0"
"175","2","0","1","1","0","0","0","0","0","1","1","0",0.324605542,7.473833334,4.57e-05,13.96,0.064029207,0.001009958,0.008515309,0.000522778,0.000233589,0.001580914,0.000211901,0.006491262,"1"
"176","4","1","0","1","1","0","0","0","0","0","0","1",941.710487,7.21066668,0.025902741,7920,36.32602553,0.572984538,4.831035069,0.744189,0.008134714,1.662126,0.002123942,41.954199,"1"
"177","4","0","1","1","0","0","0","0","0","1","1","0",810.594063,7.310967742,0.03108983,9506,43.60040387,0.687726139,5.798462041,0.301848,0.009763711,1.732785,0.002549267,64.534239,"1"
"178","4","0","1","1","0","0","0","0","0","1","1","0",543.907906,7.444827586,0.021438443,6555,30.06529007,0.474231521,3.998413494,0.374801,0.006732708,1.260913,0.001757884,53.499914,"1"
"179","4","0","1","1","0","0","0","0","0","1","1","0",1276.906242,7.103571419,0.034779008,10634,48.77411054,0.769333027,6.486518551,0.713254,0.010922291,1.870724,0.002851768,65.061105,"1"
"180","4","0","1","1","0","0","0","0","0","1","1","0",1421.356116,7.228580355,0.029183101,8923,40.92640477,0.64554811,5.442844182,0.818339,0.009164906,2.331885,0.002392921,44.742226,"1"
"181","4","0","1","1","0","0","0","0","0","1","1","0",988.889422,7.39460319,0.01617286,4945,22.68083286,0.357753604,3.016347022,0.643559,0.005079061,0.636822,0.001326123,31.458939,"1"
"182","4","0","1","1","0","0","0","0","0","1","1","0",734.730679,7.784032258,0.025771919,7880,36.14256075,0.570090677,4.806635902,0.16983,0.00809363,0.292136,0.003809,129.875143,"1"
"183","4","0","1","1","0","0","0","0","0","1","1","0",773.790322,7.593333333,0.05095841,15581,71.46411663,1.127231324,9.504085531,0.174932,0.058085,0.630733,0.061456,157.569208,"1"
"184","1","0","1","0","0","0","0","0","0","1","0","1",40.57,7.367,0.002443995,1684,7.723867044,0.121831561,1.027204931,0.030674276,0.000830176,0.171326267,0.000147099,0.39,"1"
"185","1","0","1","0","0","0","0","0","0","1","0","1",27.462555,7.862188935,9.3e-05,1608,7.375283971,0.116333224,0.980846514,0.029289926,0.000645,0.547536,3e-05,0.237129,"1"
"186","1","0","1","0","0","0","0","0","0","1","0","1",49.48,7.432903226,0.002928731,2018,9.255797918,0.145995303,1.230937976,0.036758129,0.00099483,0.205306654,0.000176275,0.38,"1"
"187","1","0","1","0","0","0","0","0","0","1","0","1",47.07,6.87,0.003443799,2372.9,10.88358914,0.171671087,1.447419585,0.043222678,0.001169788,0.24141336,0.000207275,0.4,"1"
"188","1","1","0","1","1","0","0","0","0","0","0","1",22.582294,7.659230769,0.002239158,1542.86,7.076511584,0.111620571,0.94111247,0.028103393,0.000760597,0.156967009,0.000134771,0.353791,"1"
"189","1","1","0","1","1","0","0","0","0","0","0","1",25.187417,7.893,0.002397554,1652,7.577095223,0.119516472,1.007685598,0.030091392,0.0008144,0.168070661,0.000144304,0.208093,"1"
"190","1","1","0","1","1","0","0","0","0","0","0","1",24.53,6.973870968,0.0022263,1534,7.035874136,0.110979581,0.935708055,0.027942007,0.000756229,0.156065613,0.000133997,0.29,"1"
"191","1","1","0","1","1","0","0","0","0","0","0","1",41.623744,7.733054839,0.002642824,1821,8.3522339,0.131743036,1.110772078,0.033169748,0.000897714,0.18526433,0.000159066,0.231441,"1"
"192","1","1","0","1","1","0","0","0","0","0","0","1",17.507776,7.39,0.000812,1388.464893,6.368359993,0.100450621,0.84693467,0.018536,0.000684483,0.138249,8.8e-05,0.511241,"1"
"193","1","1","0","1","1","0","0","0","0","0","0","1",47.21,7.316129032,0.002616701,1803,8.269674751,0.130440798,1.099792453,0.032841876,0.00088884,0.183433051,0.000157494,0.27,"1"
"194","1","1","0","1","1","0","0","0","0","0","0","1",13.635929,8.080909118,0.001198777,826,3.788547612,0.059758236,0.503842799,0.015045696,0.0004072,0.08403533,7.22e-05,0.158588,"1"
"195","1","1","0","1","1","0","0","0","0","0","0","1",34.551848,7.283225806,0.005224,1923,8.820069077,0.139122382,1.172989954,0.046745,0.005153,0.161515,0.000632,0.495319,"1"
"196","1","1","0","1","1","0","0","0","0","0","0","1",50.35,7.067419355,0.002539782,1750,8.026583923,0.126606432,1.067463557,0.031876474,0.000862712,0.178040954,0.000152864,0.3,"1"
"197","1","1","0","1","1","0","0","0","0","0","0","1",24.960356,6.836785714,0.00259348,1787,8.19628884,0.129283254,1.090032786,0.032550434,0.000880952,0.181805248,0.000156096,0.410656,"1"
"198","1","1","0","1","1","0","0","0","0","0","0","1",38.34,6.876,0.003516509,2423,11.11337877,0.175295648,1.477979542,0.044135256,0.001194487,0.246510418,0.000211652,0.38,"1"
"199","1","1","0","1","1","0","0","0","0","0","0","1",16.402855,7.824193548,0.001805,1868,8.567805011,0.135143323,1.1394411,0.03402586,0.000809,0.284813,0.000809,0.326887,"1"
"200","1","1","0","1","1","0","0","0","0","0","0","1",53.55,7.559333333,0.003107241,2141,9.819952103,0.154893926,1.305965414,0.03899859,0.001055467,0.21782039,0.000187019,0.36,"1"
"201","1","1","0","1","1","0","0","0","0","0","0","1",32.93,7.189,0.002265485,1561,7.159712859,0.112932937,0.952177493,0.028433815,0.000769539,0.158812531,0.000136355,0.49,"1"
"202","1","1","0","1","1","0","0","0","0","0","0","1",18.600662,7.470333333,0.002349,1618.544742,7.423648689,0.1170961,0.987278587,0.029482,0.000718,0.164667,0.000198,0.415162,"1"
"203","1","0","1","1","0","0","0","0","0","1","1","0",21.503012,7.341774194,0.00437,1602.290936,7.349098667,0.115920193,0.977364104,0.020769,0.000869,0.021803,0.000119,0.310123,"1"
"204","1","0","1","1","0","0","0","0","0","1","1","0",19.235535,7.147,0.008489,1763,8.086209975,0.127546937,1.075393286,0.083603,0.003906,0.238815,0.000154,0.391151,"1"
"205","2","0","1","0","0","0","0","0","0","1","0","1",152.152381,7.563225806,0.007384898,2258,22.179975,1.054409,1.377332978,0.084558283,0.037782575,0.255709387,0.03427461,4.618942,"0"
"206","2","1","0","1","1","0","0","0","0","0","0","1",131.7033,7.52925629,0.002710444,828.743,16.24599625,0.33,0.505515972,0.031035024,0.013867159,0.0938518,0.012579647,1.15,"1"
"207","2","1","0","1","1","0","0","0","0","0","0","1",6.619235,7.634305517,0.000684225,209.208,4.101141589,0.05,0.127612523,0.007834486,0.003500627,0.023691962,0.003175608,1.637371,"1"
"208","2","1","0","1","1","0","0","0","0","0","0","1",174.370161,7.599354839,0.004333009,1324.857,25.97140713,1.13,0.80813518,0.049613655,0.022168516,0.150034708,0.020110256,2.655534,"1"
"209","2","1","0","1","1","0","0","0","0","0","0","1",164.36945,8.153666667,0.009111747,2786,54.61445293,0.964019,1.699401983,0.10433099,0.046617472,0.315503256,0.042289223,8.229124,"1"
"210","2","1","0","1","1","0","0","0","0","0","0","1",132.68,7.740322581,0.00555012,1697,33.26659247,2.209989,1.035134661,0.063549781,0.028395496,0.192178401,0.025759085,27.31528,"1"
"211","2","1","0","1","1","0","0","0","0","0","0","1",286.65,7.331666667,0.006687519,2044.77,40.08398956,1.67,1.247267118,0.07657318,0.034214648,0.23156195,0.031037952,3.46,"1"
"212","2","1","0","1","1","0","0","0","0","0","0","1",81.51495,7.592666667,0.004493733,1374,26.93476609,0.269851,0.838111387,0.051453977,0.022990814,0.155599955,0.020856207,1.158414,"1"
"213","2","1","0","1","1","0","0","0","0","0","0","1",120.692761,7.51,0.006753682,2065,60.676957,0.603219,1.259606997,0.077330759,0.034553152,0.233852916,0.031345027,5.698989,"1"
"214","2","1","0","1","1","0","0","0","0","0","0","1",50.27,7.457096774,0.001674521,512,10.03682696,0.58,0.312309338,0.019173534,0.008567174,0.057981934,0.007771745,10.92,"1"
"215","2","1","0","1","1","0","0","0","0","0","0","1",71.07,7.399,0.003868601,1182.86,23.18781471,0.35,0.721519967,0.044296107,0.019792514,0.133954121,0.017954856,14.1,"1"
"216","2","1","0","1","1","0","0","0","0","0","0","1",116.92568,7.945976179,0.00250851,767,15.03563726,0.370648564,0.467854027,0.028722853,0.012834028,0.086859655,0.011642439,5.597951,"1"
"217","2","1","0","1","1","0","0","0","0","0","0","1",23.582126,7.954193548,0.003882141,1187,23.26897187,0.53,0.724045281,0.044451143,0.019861787,0.13442296,0.018017698,0.975299,"1"
"218","2","1","0","1","1","0","0","0","0","0","0","1",167.99,7.284193548,0.004628349,1415.16,27.74163288,0.701602,0.86321813,0.05299535,0.023679534,0.160261159,0.021480982,22.61,"1"
"219","2","1","0","1","1","0","0","0","0","0","0","1",88.930103,7.725086032,0.004843682,1481,29.0323061,0.910831,0.903379159,0.055460946,0.024781219,0.167717273,0.02248038,2.434735,"1"
"220","2","1","0","1","1","0","0","0","0","0","0","1",141.4658,7.342903226,0.004107808,1256,24.62159113,0.57,0.766133844,0.047035077,0.021016348,0.142236931,0.019065062,24.42962,"1"
"221","2","1","0","1","1","0","0","0","0","0","0","1",191.633225,8.008709677,0.007917997,2421,47.45929309,1.139597,1.476759584,0.090662357,0.040510015,0.274168479,0.036748818,18.792372,"1"
"222","2","1","0","1","1","0","0","0","0","0","0","1",128.90415,7.693083333,0.004287689,1311,25.6997659,1.124852,0.799682699,0.049094734,0.02193665,0.148465459,0.019899918,4.294148,"1"
"223","2","0","1","1","0","0","0","0","0","1","1","0",127.026639,7.937333333,0.005075891,1552,30.42413171,1.787778,0.94668768,0.058119776,0.025969245,0.175757737,0.023558102,11.959681,"1"
"224","2","0","1","1","0","0","0","0","0","1","1","0",66.74,7.928333333,0.004824058,1475,28.91468703,2.03708,0.899719284,0.055236256,0.024680823,0.167037797,0.022389305,16.49,"1"
"225","2","0","1","1","0","0","0","0","0","1","1","0",151.1991,7.957096774,0.007793716,2383,46.71437233,1.698183,1.453580375,0.089239321,0.03987417,0.269865133,0.036172009,9.128581,"1"
"226","2","0","1","1","0","0","0","0","0","1","1","0",138.145472,7.720645161,0.00495161,1514,29.67921096,0.515573,0.923508471,0.05669674,0.0253334,0.17145439,0.022981293,1.314933,"1"
"227","2","0","1","1","0","0","0","0","0","1","1","0",149.499392,8.143548387,0.008421661,2575,50.47818244,2.238136,1.570696377,0.096429397,0.04308686,0.291608358,0.039086414,11.348373,"1"
"228","1","1","0","1","1","0","0","0","0","0","0","1",0.046505092,7.473833334,6.54e-06,2,0.009173239,0.000144693,0.001219958,7.49e-05,3.35e-05,0.000226492,3.04e-05,0.00092998,"0"
"229","1","1","0","1","1","0","0","0","0","0","0","1",0.23252546,7.473833334,3.27e-05,10,0.045866194,0.000723465,0.006099792,0.000374483,0.000167328,0.00113246,0.000151792,0.004649901,"1"
"230","1","0","1","0","0","0","0","0","0","1","0","1",1.090358388,7.473833334,0.000153363,46.892,0.215075756,0.003392474,0.028603143,0.001756026,0.000784633,0.00531033,0.000711783,0.021804315,"1"
"231","1","0","1","0","0","0","0","0","0","1","0","1",1.823278638,7.473833334,0.00025645,78.412,0.359645999,0.005672836,0.047829687,0.002936397,0.001312049,0.008879843,0.001190231,0.036460802,"1"
"232","1","1","0","1","1","0","0","0","0","0","0","1",0.12502894,7.473833334,1.76e-05,5.377,0.024662252,0.000389007,0.003279858,0.00020136,9e-05,0.000608924,8.16e-05,0.002500252,"0"
"233","1","1","0","1","1","0","0","0","0","0","0","1",1.560850404,7.473833334,0.000219539,67.126,0.307881413,0.004856333,0.040945462,0.002513755,0.001123203,0.007601749,0.001018918,0.031212924,"0"
"234","1","1","0","1","1","0","0","0","0","0","0","1",1.085731131,7.473833334,0.000152712,46.693,0.214163019,0.003378077,0.028481758,0.001748574,0.000781303,0.005287794,0.000708762,0.021711782,"0"
"235","1","1","0","1","1","0","0","0","0","0","0","1",1.489744118,7.473833334,0.000209537,64.068,0.293855531,0.004635098,0.039080146,0.002399238,0.001072035,0.007255442,0.0009725,0.029790985,"0"
"236","1","1","0","1","1","0","0","0","0","0","0","1",0.471724401,7.473833334,6.63e-05,20.287,0.093048747,0.001467694,0.012374648,0.000759714,0.000339458,0.002297421,0.00030794,0.009433254,"0"
"237","1","1","0","1","1","0","0","0","0","0","0","1",1.413243242,7.473833334,0.000198777,60.778,0.278765553,0.004397078,0.037073314,0.002276033,0.001016984,0.006882863,0.000922561,0.028261167,"0"
"238","1","1","0","1","1","0","0","0","0","0","0","1",2.392919511,7.473833334,0.000336572,102.91,0.472009001,0.007445182,0.062772957,0.003853806,0.001721968,0.011654142,0.00156209,0.047852129,"1"
"239","1","1","0","1","1","0","0","0","0","0","0","1",3.521481832,7.473833334,0.000495308,151.445,0.694620573,0.010956521,0.092378296,0.005671359,0.002534093,0.017150535,0.002298812,0.070420423,"0"
"240","1","1","0","1","1","0","0","0","0","0","0","1",1.396338641,7.473833334,0.0001964,60.051,0.275431081,0.004344482,0.036629859,0.002248808,0.001004819,0.006800533,0.000911526,0.027923119,"0"
"241","1","1","0","1","1","0","0","0","0","0","0","1",1.063548202,7.473833334,0.000149592,45.739,0.209787384,0.003309058,0.027899838,0.001712848,0.00076534,0.005179757,0.000694281,0.021268181,"1"
"242","1","1","0","1","1","0","0","0","0","0","0","1",0.00392968,7.473833334,5.53e-07,0.169,0.000775139,1.22e-05,0.000103086,6.33e-06,2.83e-06,1.91e-05,2.57e-06,7.86e-05,"0"
"243","1","1","0","1","1","0","0","0","0","0","0","1",1.645698944,7.473833334,0.000231473,70.775,0.324617987,0.005120326,0.043171276,0.002650404,0.001184261,0.008014983,0.001074307,0.032909673,"1"
"244","1","1","0","1","1","0","0","0","0","0","0","1",3.165624867,7.473833334,0.000445256,136.141,0.62442695,0.009849329,0.083043175,0.00509825,0.002278015,0.015417419,0.00206651,0.063304215,"0"
"245","3","0","1","0","0","0","0","0","0","1","0","1",18.10392,7.268831182,0.003067774,938,4.302248983,0.067861048,0.572160466,0.035126514,0.01569533,0.106224714,0.005461852,0.63509,"1"
