"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","Cr6","water","N","P","Cu","Cr","Zn","Ni","NH3N","HW17"
"1771","4","0","1","1","0","0","0","0","0","0","1","0",67.3958794818511,7.485,0.0726862849322851,2247.58949575806,12.2373457659516,0.0799090309780766,0.055967631812046,0.0502394347834833,0.155075175836575,0.0581858681971383,0.63300233584129,39.5911351359207
"178","4","0","1","0","0","0","0","0","0","1","0","0",37.325334263946,7.56293847698407,0.0518347160443773,1602.8218194341,9.71179825688783,0.229547653341357,0.0399121550800903,0.0358272108610567,0.110588644297842,0.0414940448928404,0.755652440423842,67.2300569127314
"179","4","1","1","0","0","0","0","0","0","1","1","1",355.592445932543,7.47094515300879,0.605288267591968,10278.047642938,55.9604069307585,0.365417629827832,0.255935519078083,0.229740930859436,0.709146420200647,0.266079338686533,2.89466923717826,331.412397799884
"1801","5","0","1","0","0","0","0","0","0","1","1","0",65.2483229376519,7.13434858278939,0.0978998299930011,3124.38094662526,10.8865116230026,0.0922310890094756,0.0736213691606845,0.0630614058331562,0.200051013356999,0.0749890179041601,0.689785039141756,46.627016373134
"181","4","0","0","0","0","0","0","0","0","0","1","0",395.181050183692,7.485,0.166132273160568,5137.10603267436,27.9697617727024,0.18264063141055,0.127920004841814,0.114827597418726,0.354440889879227,0.132990021619935,1.44679449999089,61.796150427892
"1821","4","0","1","0","0","0","0","0","0","1","0","0",40.5063269525135,7.566396231885,0.0986975684756026,3051.9047590947,18.2634193430959,0.305025874319056,0.0759960309752581,0.0682179595599302,0.210569887463219,0.079008079217071,1.51049588526977,59.4933454303071
"1831","3","0","0","0","0","0","0","0","0","1","1","0",117.957194046875,7.41660042559983,0.15454041026453,4778.66497846954,26.0181744674262,0.169896900306486,0.118994399014302,0.10681551374027,0.329709812254334,0.123710656364322,1.34584455980452,38.4167481408012
"184","4","1","1","0","0","0","0","0","0","1","1","1",329.165598087928,7.44627924023339,0.467079689169768,12250.6751751394,66.7006801087054,0.435550879227761,0.305056273931195,0.273834254343975,0.845250259635529,0.317146958691561,3.45023235851831,322.750665148922
"1851","4","0","1","0","0","0","0","0","0","0","1","0",14.2871944017321,7.485,0.0154087031793118,476.464559815544,2.59418438079188,0.0169398467737314,0.0118645296758187,0.0106502148016972,0.0328742523724832,0.0122879605320423,0.134189619560681,94.9783301761055
"1861","3","0","1","0","0","0","0","0","0","1","1","0",3047.23477755819,7.48635474739631,3.27553971967844,101483.24788059,548.020772311117,3.59323150170558,2.52072379732881,2.2628037022824,6.97086196476291,2.61002677659703,28.3964790742745,66.8591255044191
"1871","4","1","1","0","0","0","0","0","0","1","1","1",277.702583039121,7.47943303364825,1.02827700706664,10406.3395269937,56.6589117753747,0.369978818632073,0.259130138955862,0.232608586016728,0.71799807454434,0.269400574740056,2.9308008623909,343.175595786707
"1881","5","1","0","1","0","0","0","0","0","0","1","0",536.638670865744,7.90233320534079,0.548788586135652,16969.5213632823,92.3931620039153,0.603321028933672,0.422561114159988,0.000695799051007256,1.17083280204415,0.439309018321546,14.7155520156067,97.1858145944488
"300","2","0","0","0","0","0","0","0","0","0","1","0",6.3e-05,7.485,6.79e-08,0.0021,1.14e-05,7.47e-08,5.23e-08,4.69e-08,1.45e-07,5.44e-08,5.91e-07,35.271
"301","2","0","0","0","0","0","0","0","0","0","1","0",0.003280452,7.485,3.54e-06,0.1094,0.000595645,3.89e-06,2.72e-06,2.45e-06,7.55e-06,2.83e-06,3.08e-05,35.518
"2310","4","0","1","1","0","0","0","0","0","0","1","0",332.88,8.129354839,0.577909761,17870,97.29595606,0.635335939,0.444984095,0.399440689,1.232962423,0.462620718,10.2,35.82
"1731","5","0","1","1","0","0","0","0","0","1","1","0",125.178326,8.192,0.135004506,4174.58,22.72914115,0.148419737,0.10395197,0.093312653,0.288030233,0.108072031,1.175712423,35.835
"528","2","0","0","1","0","0","0","0","0","0","0","0",79.39740086,7.451724138,0.085629895,2647.829,14.41651114,0.094138832,0.308,0.172,0.235,1.459,0.745724229,36.31
"465","4","0","1","1","0","0","0","0","0","0","1","0",501.344608,7.485,0.540698886,16719.3734,91.03119305,0.594427465,0.416332135,0.37372121,1.153573538,0.432833158,4.708779091,36.332
"1710","4","0","1","1","0","0","0","0","0","0","1","0",552.034375,7.987096774,0.999424916,30904,168.2615683,1.098736534,0.769546082,0.690784278,2.132259133,0.800046485,3.802426,36.3585
"496","3","0","0","0","0","0","0","0","0","1","1","0",369.9,7.234516129,0.894180014,27649.64,150.5427061,0.983033575,0.688508676,0.61804092,1.9077206,0.71579722,7.787136731,36.37
"492","3","0","0","0","0","0","0","0","0","1","1","0",84.63,7.212,0.178397218,5516.36,30.03466817,0.196124329,0.137363876,0.123304904,0.380607979,0.142808194,1.553606108,36.57
"1521","3","0","1","0","0","0","0","0","0","0","1","0",7.7051,7.485,0.002841363,87.86,0.478367247,0.003123705,0.002187818,0.001963898,0.006062008,0.00227453,0.024744548,37.1
"602","4","1","1","1","0","0","0","0","0","1","1","0",312.269784,5.680454545,0.336782168,10413.905,56.70010315,0.370247796,0.259318528,0.232777694,0.718520064,0.269596431,2.932931573,37.36
"674","4","0","1","0","0","0","0","0","0","1","0","0",24.65045,7.54,0.05617758,1737.11091,10.395496,0.175656,0.043256112,0.038828919,0.119854084,0.044970537,1.03785,37.6
"676","4","0","1","0","0","0","0","0","0","1","0","0",136.9235,7.824516129,0.136589797,4223.6,33.8695,1.099864,0.105172626,0.094408377,0.291412428,0.109341067,2.719786,37.6
"399","3","1","0","0","0","0","0","0","0","0","0","0",0.01065907,7.485,1.15e-05,0.35547,0.001935411,1.26e-05,8.85e-06,7.95e-06,2.45e-05,9.2e-06,0.000100113,37.708
"613","4","0","0","0","0","0","0","0","0","0","1","0",29.20429794,7.485,0.031496761,973.936,5.302743943,0.034626555,0.024252156,0.021769987,0.067197901,0.025213373,0.274295535,37.773
"610","4","1","1","1","0","0","0","0","0","1","1","0",153.7056034,6.946774194,0.165771103,5125.938,27.9089557,0.182243572,0.127641907,0.114577963,0.353670338,0.132700902,1.443649179,37.776
"261","3","0","0","0","0","0","0","0","0","0","1","0",136.7950838,7.629677419,0.14753315,4561.988,24.83844343,0.162193337,0.113598887,0.101972223,0.31475992,0.118101296,1.284820501,38.204
"483","3","0","0","0","0","0","0","0","0","1","1","0",112.6443,7.301718484,0.145013722,4484.0828,24.41427661,0.159423557,0.111658955,0.100230841,0.309384756,0.116084477,1.262879584,38.39
"485","3","0","0","0","0","0","0","0","0","1","1","0",118.6031,7.430567,0.155698601,4814.4783,26.21316559,0.171170179,0.119886193,0.107616034,0.332180796,0.124637796,1.355930884,38.42
"472","4","0","1","1","0","0","0","0","0","0","1","0",515.6220642,7.485,0.556097086,17195.5132,93.62360922,0.611355765,0.428188578,0.384364165,1.186425384,0.445159523,4.842877247,38.57
"632","4","0","1","1","0","0","0","0","0","0","1","0",44.04921234,7.485,0.047506964,1469,7.998195829,0.052227672,0.036579834,0.032835947,0.101355445,0.038029649,0.413723428,38.576
"302","2","0","0","0","0","0","0","0","0","0","1","0",0.000641697,7.485,6.92e-07,0.0214,0.000116516,7.61e-07,5.33e-07,4.78e-07,1.48e-06,5.54e-07,6.03e-06,39.062
"691","5","1","0","1","0","0","0","0","0","0","1","0",447.946536,7.806451613,0.479338471,14822,80.70065253,0.526969742,0.369085297,0.00076,1.022661949,0.383713726,12.125776,39.27
"609","4","1","1","1","0","0","0","0","0","1","1","0",351.2407728,7.185806452,0.378812281,11713.551,63.77622515,0.416454388,0.291681248,0.261828141,0.808190723,0.303241823,3.298958802,39.414
"583","4","0","1","0","0","0","0","0","0","0","1","0",55.12253663,7.485,0.059449516,1838.285,10.00882466,0.06535694,0.045775467,0.041090421,0.126834713,0.037,0.517727415,39.512
"1610","4","0","1","1","0","0","0","0","0","0","1","0",137.05,7.972413793,0.192615027,5956,32.42835559,0.211754944,0.148311431,0.133131994,0.410941477,0.154189647,4.04,39.88
"491","3","0","0","0","0","0","0","0","0","1","1","0",108.914,7.545806452,0.244491144,7560.102,41.16213498,0.268785926,0.188255464,0.16898782,0.521618449,0.195716834,2.12919763,40.39
"262","3","0","0","0","0","0","0","0","0","0","1","0",402.5986821,7.718597484,0.434201656,13426.2892,73.101491,0.477347737,0.334330451,0.300112267,0.926363182,0.347581397,3.781327706,40.482
"218","4","0","1","1","0","0","0","0","0","0","1","0",177.85,8.131935484,0.294549642,9108,49.58990307,0.323818676,0.226799952,0.203587341,0.628417557,0.235789004,1.57,40.56
"482","3","0","0","0","0","0","0","0","0","1","1","0",89.4335,7.528,0.16660718,5151.791,28.04971633,0.183162729,0.128285678,0.115155845,0.355454097,0.133370188,1.450930317,40.65
"627","4","0","1","1","0","0","0","0","0","0","1","0",92.806203,7.485,0.100091254,3095,16.85120224,0.110037198,0.077069154,0.06918125,0.213543296,0.080123734,0.871663724,40.696
"484","3","0","0","0","0","0","0","0","0","1","1","0",204.2466,7.354193548,0.191333309,5916.367,32.21256764,0.210345864,0.147324522,0.132246095,0.40820695,0.153163624,1.666262518,40.87
"539","3","0","1","0","0","0","0","0","0","0","1","0",38.62177365,7.485,0.041653485,1288,7.012713565,0.04579254,0.03207272,0.028790129,0.088867129,0.0333439,0.362747295,41.34
"675","4","0","1","0","0","0","0","0","0","1","0","0",16.304546,7.556,0.021844517,675.4714,4.092808,0.188799,0.016820035,0.015098532,0.046604972,0.017486685,0.338557,41.4
"470","4","0","1","1","0","0","0","0","0","0","1","0",549.5517781,7.485,0.592690196,18327.0374,99.78436629,0.651585087,0.456364866,0.409656656,1.264496275,0.474452558,5.161555308,41.525
"471","4","0","1","1","0","0","0","0","0","0","1","0",558.2003657,7.485,0.602017676,18615.4597,101.3547257,0.661839427,0.463546922,0.41610364,1.284396323,0.481919269,5.242785439,42.154
"289","4","0","0","0","0","0","0","0","0","0","1","0",86.951,7.485,0.020484201,633.408,3.448687014,0.02251969,0.015772607,0.014158306,0.043702757,0.016397743,0.178390558,42.631
"263","3","0","0","0","0","0","0","0","0","0","1","0",162.7253288,7.632903226,0.175498854,5426.7374,29.54670418,0.192937958,0.135132167,0.121301607,0.374424359,0.140488033,1.528365148,42.734
"1291","3","0","1","0","0","0","0","0","0","1","1","0",1597.09673,8.733323968,1.722464765,53261.681,289.991392,1.893623957,1.326278731,1.190536236,3.674854574,1.378844831,15.00041203,43.4
"707","4","0","1","0","0","0","0","0","0","0","1","0",14.92479671,7.485,0.016096355,497.728,2.709956442,0.01769583,0.012394015,0.011125507,0.03434135,0.012885243,0.140178172,43.455
"537","3","0","1","0","0","0","0","0","0","0","1","0",63.74991521,7.485,0.068754122,2126,11.57533311,0.075586134,0.05293991,0.047521595,0.14668596,0.055038145,0.598758345,43.7
"668","4","0","1","1","0","0","0","0","0","0","1","0",69.68711333,7.485,0.075157375,2324,12.65337448,0.08262567,0.057870343,0.051947407,0.160347212,0.060163993,0.654522293,43.713
"700","5","1","0","1","0","0","0","0","0","0","1","0",458.934769,7.919354839,0.485968102,15027,81.81680648,0.534258151,0.374190039,0.00087,1.036806174,0.389020791,2.430701,43.82
"702","5","1","0","1","0","0","0","0","0","0","1","0",468.467439,8.04516129,0.524872715,16230,88.36672451,0.577028667,0.404146159,0.235217,1.119808624,0.4201642,1.934563,44.35
"584","4","0","1","0","0","0","0","0","0","0","1","0",15.69369385,7.485,0.016925609,523.37,2.849568244,0.018607486,0.013032531,0.011698672,0.036110551,0.001,0.147399885,44.837
"2010","4","0","1","1","0","0","0","0","0","0","1","0",155.01,7.889666667,0.312214212,9654.22,52.56388164,0.343238552,0.240401475,0.21579677,0.666104671,0.249929613,1.19,44.9
"545","1","0","0","0","0","0","0","0","0","0","1","0",10.34511794,7.485,0.011157183,345,1.878405419,0.012265859,0.008590907,0.007711642,0.023803695,0.008931402,0.097164454,45.16
"607","4","1","1","1","0","0","0","0","0","1","1","0",5587.224553,7.581,6.025807482,186328.709,1014.495237,6.624584514,4.639804812,4.164928251,12.8559763,4.823700125,52.47689061,45.396
"192","3","1","0","0","0","0","0","0","0","1","1","0",603.8034537,7.405741935,0.65120049,20136.28,109.6350651,0.715909477,0.501417143,0.450097904,1.389327172,0.521290449,5.671103335,46.458
"604","4","1","1","1","0","0","0","0","0","1","1","0",80.36768297,7.117741935,0.086676342,2680.187,14.59268923,0.095289263,0.06673982,0.059909107,0.184922768,0.069385005,0.75483741,47.312
"489","3","0","0","0","0","0","0","0","0","1","1","0",182.2564,7.443790067,0.211814241,6549.6739,35.6607042,0.23286196,0.163094612,0.146402141,0.451902731,0.169558749,1.844624603,47.55
"264","3","0","0","0","0","0","0","0","0","0","1","0",175.7140082,7.626,0.189507111,5859.8977,31.90511187,0.208338198,0.14591837,0.13098386,0.404310781,0.151701739,1.650358725,47.616
"272","4","0","0","0","0","0","0","0","0","0","1","0",510.566,7.485,0.154832018,4787.682,26.06726903,0.170217484,0.119218934,0.107017067,0.330331953,0.12394409,1.348384079,48.919
"196","3","1","0","0","0","0","0","0","0","1","1","0",676.092739,7.316777778,0.729164301,22547.06,122.7609266,0.801620455,0.56144841,0.503985068,1.555661876,0.583701013,6.350066008,49.256
"606","4","1","1","1","0","0","0","0","0","1","1","0",1694.226323,7.119666667,1.827218783,56500.862,307.6276098,2.008787253,1.406938162,1.262940304,3.898345813,1.46270114,15.91268233,49.902
"469","4","0","1","1","0","0","0","0","0","0","1","0",301.0028651,7.485,0.324630825,10038.1638,54.65432255,0.356888988,0.249962129,0.224378907,0.692595342,0.259869197,2.827109287,50.329
"693","5","1","0","1","0","0","0","0","0","0","1","0",424.713223,7.716666667,0.44399122,13729,74.74964638,0.488110079,0.341868307,0.000805,0.947249082,0.35541801,6.203176,50.5
"304","5","1","0","0","0","0","0","0","0","0","0","0",549.357,7.485,0.61266843,18944.8,103.1478695,3.59281,0.471747884,0.423465247,1.307119558,0.490445271,10.76828,52.086
"694","5","1","0","1","0","0","0","0","0","0","1","0",401.81429,7.753333333,0.436682457,13503,73.51915471,0.480075052,0.33624064,0.001178,0.931655937,0.349567295,1.837723,52.22
"687","5","1","0","1","0","0","0","0","0","0","1","0",385.14,7.585172414,0.348007103,10761,58.58991512,0.382588139,0.267961603,0.00119,0.742468306,0.278582068,34.99,52.28
"283","4","0","0","0","0","0","0","0","0","0","1","0",349.291,7.485,0.131470137,4065.291,22.13410042,0.144534162,0.101230545,0.090869761,0.280489706,0.105242744,1.144932696,52.468
"659","3","0","0","0","0","0","0","0","0","0","1","0",90.80950528,7.485,0.097937821,3028.412,16.48865366,0.107669781,0.075411034,0.067692836,0.208948976,0.078399896,0.85291014,52.97
"1310","4","0","1","1","0","0","0","0","0","0","1","0",491.260586,8.018666667,0.844599431,26116.52,142.1953991,0.928526231,0.650332178,0.583771725,1.801941117,0.676107624,8.524554,53.338
"265","4","0","1","1","0","0","0","0","0","0","1","0",309.65,8.126451613,0.570734884,17648.14,96.08800526,0.627448103,0.439459519,0.394481544,1.217654922,0.45687718,13.16,53.76
"705","5","1","0","1","0","0","0","0","0","0","1","0",430.532327,7.912903226,0.557050679,17225,93.78415463,0.612404116,0.428922834,0.237544,1.188459862,0.445922881,9.40694,53.9
"703","5","1","0","1","0","0","0","0","0","0","1","0",0.37,7.292333333,0.000711473,22,0.119782375,0.000782171,0.000547826,0.00092,0.001517917,0.000569539,0.03,54.51
"464","4","0","1","1","0","0","0","0","0","0","1","0",357.4594901,7.485,0.385519152,11920.9394,64.90538311,0.423827713,0.296845464,0.266463808,0.822499738,0.308610719,3.357366861,54.54
"704","5","1","0","1","0","0","0","0","0","0","1","0",453.21,7.456333333,0.680297131,21036,114.5337287,0.747897415,0.523821233,0.421043,1.45140445,0.544582509,20.87,55.14
"617","4","0","0","0","0","0","0","0","0","0","1","0",51.13924642,7.485,0.055153547,1705.446,9.285562344,0.060634087,0.042467619,0.038121126,0.117669325,0.044150792,0.480315157,56.518
"209","4","0","0","1","0","0","0","0","0","0","1","0",213.06,7.68516129,0.094323475,2916.65,15.88014831,0.103696282,0.072628028,0.065194666,0.20123782,0.075506587,0.821433926,57.49
"267","4","1","0","0","0","0","0","0","0","0","1","0",144.5617786,8.236,0.155909511,4821,26.24867399,0.171402046,0.120048591,0.107761811,0.332630769,0.12480663,1.35776763,57.83
"195","3","1","0","0","0","0","0","0","0","1","1","0",724.2784993,7.431987634,0.781132521,24154.01,131.5102124,0.858752693,0.601463362,0.539904554,1.666535349,0.625301928,6.802641136,58.285
"387","3","0","0","0","0","0","0","0","0","1","0","0",0.006371843,7.485,6.87e-06,0.212495,0.001156962,7.55e-06,5.29e-06,4.75e-06,1.47e-05,5.5e-06,5.98e-05,58.893
"467","4","0","1","1","0","0","0","0","0","0","1","0",389.3340819,7.485,0.419895818,12983.9272,70.69298323,0.461620346,0.323315115,0.290224333,0.895841877,0.336129476,3.656742598,59.277
"689","5","1","0","1","0","0","0","0","0","0","1","0",432.203887,8.021428571,0.458155992,14167,77.13440456,0.503682386,0.352775024,0.000744,0.977469426,0.366757007,7.252912,59.48
"614","4","0","0","0","0","0","0","0","0","0","1","0",56.40961923,7.485,0.060837631,1881.208,10.24252551,0.066882991,0.0468443,0.042049861,0.129796238,0.04870094,0.529816081,59.743
"699","5","1","0","1","0","0","0","0","0","0","1","0",464.69,7.610322581,0.600385826,18565,101.0799902,0.660045423,0.462290416,0.42466,1.280914794,0.480612962,33.61,60.06
"684","4","0","1","1","0","0","0","0","0","0","1","0",126.9300993,7.485,0.13689379,4233,23.0472178,0.150496756,0.105406697,0.094618491,0.292060992,0.109584415,1.192165604,60.097
"189","3","1","0","0","0","0","0","0","0","1","1","0",737.8857777,7.431987634,0.795807936,24607.8,133.9809417,0.874886386,0.612763269,0.550047934,1.697845143,0.637049699,6.930444781,60.138
"678","4","0","1","0","0","0","0","0","0","1","0","0",4.22215,7.549677419,0.021493263,664.61,1.878316,0.043121,0.016549574,0.014855751,0.045855577,0.017205504,0.142891,60.4
"311","5","1","0","0","0","0","0","0","0","0","0","0",279.934,7.485,0.782246558,24188.458,131.6977698,0.995,0.602321158,0.540674556,1.668912131,0.626193722,1.007,61.043
"252","4","0","1","1","0","0","0","0","0","0","1","0",356.17,8.126774194,0.598250115,18498.96,100.7204253,0.657697489,0.460645942,0.41349957,1.276358284,0.478903311,12.78,61.5
"309","5","1","0","0","0","0","0","0","0","0","0","0",241.591,7.485,0.553119179,17103.431,93.12225356,1.07,0.425895622,0.38230589,1.18007206,0.442775688,1.026,61.961
"500","3","0","0","0","0","0","0","0","0","1","1","0",105.38,7.240333333,0.195233893,6036.98,32.86926362,0.214634043,0.150327929,0.134942107,0.41652879,0.156286067,1.700231493,62.12
"696","5","1","0","1","0","0","0","0","0","0","1","0",442.741042,7.780645161,0.472417783,14608,79.53549671,0.519361354,0.363756445,0.001787,1.007896758,0.378173668,2.258317,62.416
"468","4","0","1","1","0","0","0","0","0","0","1","0",410.8410333,7.485,0.44309101,13701.1639,74.59808846,0.487120416,0.341175155,0.306256427,0.945328497,0.354697386,3.858742344,62.627
"695","5","1","0","1","0","0","0","0","0","0","1","0",441.225051,7.843333333,0.444411636,13742,74.82042687,0.48857227,0.342192022,0.001241,0.948146033,0.355754556,6.971148,63.17
"310","5","1","0","0","0","0","0","0","0","0","0","0",285.154,7.485,0.609779431,18855.467,102.6614823,0.596,0.469523387,0.421468423,1.300955919,0.488132607,0.77,63.922
"605","4","0","1","1","0","0","0","0","0","0","1","0",90.85712281,7.485,0.097989176,3030,16.49729977,0.107726239,0.075450577,0.067728332,0.209058542,0.078441006,0.853357378,64.725
"698","5","1","0","1","0","0","0","0","0","0","1","0",580.27,7.840322581,0.545925835,16881,91.91119386,0.60017381,0.420356828,0.001128,1.164725163,0.437017367,23.59,65.133
"355","5","1","0","1","0","0","0","0","0","1","1","0",3032.459355,7.485,3.270499708,101129.681,550.6160604,3.595485217,2.518248439,2.260509761,6.977565555,2.618057397,28.48176878,65.484
"194","3","1","0","0","0","0","0","0","0","1","1","0",588.5004755,7.431987634,0.634696267,19625.94,106.8564407,0.69776525,0.488709074,0.438690486,1.354115642,0.508078705,5.527373168,66.5478
"200","3","1","0","0","0","0","0","0","0","1","1","0",904.6253902,6.666153846,0.975636184,30168.41,164.2565358,1.072583945,0.751229022,0.67434194,2.081506205,0.781003442,8.496513286,67.443
"585","4","0","1","0","0","0","0","0","0","0","1","0",11.20667136,7.485,0.012086367,373.732,2.0348412,0.013287374,0.009306368,0.008353876,0.025786095,0.004763089,0.105256422,67.678
"692","5","1","0","1","0","0","0","0","0","0","1","0",493.1,7.122333333,0.453305043,14017,76.31770656,0.498349404,0.349039847,0.00088,0.967119993,0.362873789,38.28,68.13
"672","4","0","1","1","0","0","0","0","0","0","1","0",71.06646239,7.485,0.076644999,2370,12.90382853,0.084261118,0.059015798,0.052975626,0.163521038,0.061354846,0.667477553,68.707
"197","3","1","0","0","0","0","0","0","0","1","1","0",977.828944,7.431987634,1.054586031,32609.68,177.5484047,1.15937894,0.812019527,0.728910634,2.249944603,0.844203335,9.184063044,69.12
"688","5","1","0","1","0","0","0","0","0","0","1","0",352.70552,7.603333333,0.40389004,12489,67.99827618,0.444024093,0.310990843,0.001083,0.861693771,0.323316741,1.502427,69.28
"1451","3","0","1","0","0","0","0","0","0","0","1","0",3.589854,7.485,0.003764844,116.4157,0.633843136,0.004138952,0.002898888,0.002602192,0.008032243,0.003013784,0.032786864,71.739
"312","5","1","0","0","0","0","0","0","0","0","0","0",148.017,7.485,0.275042972,8504.819,46.30579159,0.503,0.211780033,0.190104687,0.586800349,0.220173782,30.506,72.023
"667","3","0","0","0","0","0","0","0","0","0","1","0",90.01509018,7.485,0.097081046,3001.919,16.34440846,0.106727869,0.074751327,0.067100649,0.207121059,0.077714042,0.845448755,73.4
"308","5","1","0","0","0","0","0","0","0","0","0","0",152.1807,7.485,0.338973342,10481.66,57.06900564,0.488905,0.261005707,0.234292193,0.723194902,0.27135048,1.249375,73.59
"438","4","0","0","0","0","0","0","0","0","0","1","0",1121.27285,7.485,1.209289919,37393.4,203.594102,1.329455562,0.931139802,0.835839141,2.580003193,0.968044856,10.53133128,74.32
"586","4","0","1","0","0","0","0","0","0","0","1","0",2.39943766,7.485,0.002587787,80.019,0.43567572,0.002844933,0.001992568,0.001788631,0.005521008,0.001019815,0.022536239,75.051
"679","4","0","1","0","0","0","0","0","0","1","0","0",51.8816,7.585333333,0.129202124,3995.16,23.908,0.397838,0.0994842,0.089302152,0.275650932,0.103427185,1.84958,75.2
"388","3","0","0","0","0","0","0","0","0","1","0","0",5.093096471,7.485,0.005492892,169.85,0.924774378,0.006038713,0.004229466,0.003796587,0.011719008,0.004397097,0.047835891,75.544
"1471","3","0","1","0","0","0","0","0","0","0","1","0",3.279724,7.485,0.004598986,142.208842,0.774277854,0.005055981,0.003541168,0.003178735,0.009811872,0.00368152,0.040051143,75.976
"201","3","1","0","0","0","0","0","0","0","1","1","0",1001.180424,7.7323,1.079770543,33388.43,181.7884286,1.187066006,0.831411322,0.74631771,2.303675408,0.864363709,9.403387155,78.685
"706","5","1","0","1","0","0","0","0","0","0","1","0",492.37,7.579677419,0.499441775,15443.63,84.08521242,0.549070686,0.384564618,0.001151,1.065552068,0.399806559,12.58,78.82
"660","3","0","0","0","0","0","0","0","0","0","1","0",91.52175915,7.485,0.098705985,3052.165,16.61798051,0.108514276,0.076002512,0.068223777,0.210587843,0.079014816,0.859599842,82.46
"701","5","1","0","1","0","0","0","0","0","0","1","0",568.91,7.816774194,0.543338662,16801,91.47562159,0.597329553,0.418364733,0.001034,1.159205465,0.434946317,13.95,82.587
"661","3","0","0","0","0","0","0","0","0","0","1","0",93.20156642,7.485,0.100517653,3108.185,16.92298999,0.110505967,0.077397476,0.069475968,0.214453011,0.080465069,0.875377096,85.39
"710","4","0","1","0","0","0","0","0","0","0","1","0",45.66895795,7.485,0.049253855,1523.017,8.292299671,0.05414815,0.037924921,0.034043366,0.105082414,0.039428048,0.428936566,86.237
"615","4","0","0","0","0","0","0","0","0","0","1","0",174.1148719,7.485,0.187782447,5806.568,31.61475014,0.206442156,0.144590398,0.129791803,0.400631234,0.150321134,1.635339156,86.4675
"616","4","0","0","0","0","0","0","0","0","0","1","0",10.37828229,7.485,0.011192951,346.106,1.884427206,0.012305181,0.008618448,0.007736364,0.023880005,0.008960034,0.097475943,87.7855
"210","4","0","0","1","0","0","0","0","0","0","1","0",239.42,7.701333333,0.14074415,4352.06,23.69545823,0.154729722,0.108371432,0.09727979,0.300275682,0.112666655,1.225697198,89.657
"254","3","1","0","1","0","0","0","0","0","0","1","0",541.7936,7.562666667,0.301764414,9331.0936,50.80457039,0.33175037,0.232355246,0.3709,0.643810172,0.241564478,2.627972795,91.78
"621","4","0","0","0","0","0","0","0","0","0","1","0",122.101478,7.485,0.131686134,4071.97,22.17046526,0.144771622,0.10139686,0.091019054,0.280950531,0.105415651,1.146813743,93.0955
"619","4","0","0","0","0","0","0","0","0","0","1","0",160.1173876,7.485,0.172686196,5339.765,29.0731696,0.189845809,0.132966452,0.119357549,0.368423592,0.138236481,1.503870581,94.607
"709","4","0","1","0","0","0","0","0","0","0","1","0",14.31683362,7.485,0.015440669,477.453,2.599566095,0.016974989,0.011889143,0.010672309,0.032942451,0.012360361,0.134468,95.241
"680","4","0","1","0","0","0","0","0","0","1","0","0",60.73863467,7.570666667,0.085238294,2635.72,15.97032221,0.274934175,0.065632539,0.058915155,0.181854713,0.068233838,1.220220216,96
"253","3","1","0","1","0","0","0","0","0","0","1","0",540.1818,7.571409161,0.400761879,12392.2717,67.47162411,0.440585091,0.308582194,0.2941,0.855019884,0.320812627,3.490111051,96.162
"389","3","0","0","0","0","0","0","0","0","1","0","0",2.020716386,7.485,0.002179337,67.389,0.366909747,0.002395896,0.001678066,0.001506318,0.004649586,0.001744575,0.018979175,98.605
"666","3","0","0","0","0","0","0","0","0","0","1","0",93.68298923,7.485,0.101036866,3124.24,17.0104039,0.111076774,0.077797264,0.069834839,0.215560745,0.080880702,0.879898764,98.91
"662","3","0","0","0","0","0","0","0","0","0","1","0",92.89727002,7.485,0.10018947,3098.037,16.86773765,0.110145173,0.077144778,0.069249134,0.213752837,0.080202356,0.872519053,100.01
"202","3","1","0","0","0","0","0","0","0","1","1","0",877.737679,7.431987634,0.946637856,29271.73,159.3744239,1.040704089,0.728900632,0.654298824,2.019638676,0.757790082,8.243975829,104.877
"697","5","1","0","1","0","0","0","0","0","0","1","0",513.184384,7.964516129,0.552749504,17092,93.06001573,0.607675538,0.425610977,0.00045,1.179283365,0.44247976,15.271943,107.796
"620","4","0","0","0","0","0","0","0","0","0","1","0",172.2410862,7.485,0.185761574,5744.079,31.27451919,0.204220471,0.143034348,0.128395012,0.396319729,0.148703411,1.617739998,110.319
"587","4","0","1","0","0","0","0","0","0","0","1","0",10.94492488,7.485,0.011804074,365.003,1.987314821,0.01297703,0.009089006,0.00815876,0.025183827,0.01,0.102798021,114.126
"618","4","0","0","0","0","0","0","0","0","0","1","0",155.7116567,7.485,0.167934626,5192.838,28.27320302,0.184622082,0.129307796,0.116073351,0.358286185,0.134432817,1.462490634,116.8715
"663","3","0","0","0","0","0","0","0","0","0","1","0",77.72679925,7.485,0.083828155,2592.116,14.11317316,0.092158056,0.064546748,0.057940492,0.178846202,0.067105012,0.730033437,128.01
"712","4","0","1","0","0","0","0","0","0","0","1","0",3.062874572,7.485,0.003303302,102.144,0.556138676,0.003631548,0.002543506,0.002283182,0.00704755,0.002644316,0.028767438,128.42
"588","4","0","1","0","0","0","0","0","0","0","1","0",5.269773094,7.485,0.005683437,175.742,0.956854276,0.006248193,0.004376183,0.003928288,0.012125533,0.002239773,0.049495291,131.457
